Time,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/rf_ext/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/ibuf/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/csr/,/TestDriver/testHarness/chiptop0/system/tile_prci_domain/element_reset_domain_rockettile/core/div/
750331,930000.0,135700.0,50900.0,285200.0,-100.0
750399,1110000.0,251900.0,161700.0,34900.0,-100.0
750573,1140000.0,183200.0,100800.0,81000.0,376400.0
750587,1680000.0,452400.0,302800.0,148300.0,-900.0
750595,1600000.0,385900.0,221600.0,114000.0,4300.0
750597,1110000.0,218500.0,180000.0,25200.0,2400.0
750599,1700000.0,363100.0,249300.0,263900.0,-300.0
750601,980000.0,223700.0,96100.0,189400.0,-200.0
750603,1840000.0,402800.0,267100.0,182700.0,100.0
750613,1670000.0,391000.0,199900.0,194800.0,-200.0
750707,1670000.0,225200.0,243500.0,169100.0,-300.0
750843,1470000.0,278800.0,218100.0,118800.0,-100.0
750899,2360000.0,496200.0,191400.0,220200.0,9200.0
750901,2240000.0,264000.0,137400.0,264700.0,112200.0
750903,1040000.0,152900.0,11100.0,269400.0,346900.0
750905,780000.0,136900.0,9500.0,179100.0,324600.0
750939,2170000.0,390800.0,239500.0,265800.0,3400.0
750971,1540000.0,267500.0,224000.0,208600.0,4500.0
750993,970000.0,224800.0,147500.0,77200.0,-300.0
751099,1380000.0,236700.0,264800.0,276600.0,-300.0
751153,1430000.0,243800.0,269400.0,284900.0,-300.0
751355,2000000.0,203500.0,294700.0,109500.0,-100.0
751491,910000.0,214200.0,51600.0,100000.0,300.0
751495,1560000.0,342100.0,222100.0,123100.0,4300.0
751497,1130000.0,219000.0,180000.0,25400.0,2400.0
751499,1720000.0,364000.0,249700.0,266900.0,-300.0
751501,990000.0,222600.0,97300.0,198000.0,-100.0
751503,1840000.0,409800.0,266900.0,188300.0,100.0
751513,1690000.0,396100.0,199700.0,192300.0,-200.0
751611,1850000.0,239800.0,190400.0,305400.0,3900.0
751627,1240000.0,216100.0,181600.0,172200.0,100.0
751761,1670000.0,390300.0,280100.0,91600.0,200.0
751799,2430000.0,518600.0,192100.0,236600.0,11300.0
751801,2250000.0,269800.0,137600.0,262500.0,119300.0
751803,1020000.0,154300.0,11100.0,253100.0,340000.0
751805,760000.0,137100.0,9500.0,165100.0,322400.0
751839,2170000.0,366100.0,243600.0,276900.0,3500.0
751867,1950000.0,301000.0,283100.0,85800.0,3400.0
751911,2360000.0,260600.0,217400.0,169100.0,100.0
752077,1590000.0,324000.0,278800.0,346900.0,0.0
752123,1080000.0,146000.0,98100.0,41700.0,-600.0
752247,1070000.0,233900.0,159700.0,48100.0,-100.0
752379,1060000.0,343000.0,111500.0,49500.0,-400.0
752395,1540000.0,344500.0,221300.0,113900.0,4300.0
752397,1100000.0,223300.0,179600.0,24600.0,2500.0
752399,1670000.0,387900.0,248200.0,236800.0,-300.0
752401,950000.0,229100.0,94800.0,163700.0,-200.0
752403,1850000.0,414500.0,267900.0,186000.0,100.0
752409,2710000.0,402600.0,262300.0,247700.0,600.0
752413,1690000.0,398300.0,201200.0,189700.0,-200.0
752547,1950000.0,319000.0,281300.0,252100.0,-200.0
752635,1390000.0,357400.0,103200.0,162800.0,5200.0
752681,1530000.0,206900.0,224700.0,269200.0,8500.0
752699,2420000.0,521600.0,190600.0,219600.0,11300.0
752701,2260000.0,272200.0,135500.0,272500.0,119600.0
752703,1040000.0,159300.0,10100.0,271500.0,339800.0
752705,760000.0,141300.0,8500.0,166300.0,322500.0
752739,2180000.0,405800.0,240000.0,273300.0,3500.0
752771,1530000.0,266500.0,217800.0,209100.0,4500.0
752829,910000.0,183900.0,42300.0,143800.0,-100.0
752891,1500000.0,297200.0,278200.0,318700.0,0.0
753001,1400000.0,232000.0,284800.0,263700.0,-300.0
753147,1060000.0,249200.0,160900.0,32800.0,-100.0
753295,1500000.0,340100.0,223700.0,117100.0,4200.0
753297,1090000.0,217500.0,179700.0,22400.0,2400.0
753299,1710000.0,371900.0,248400.0,247300.0,-300.0
753301,970000.0,220800.0,97000.0,175900.0,-100.0
753303,1860000.0,414600.0,268300.0,191200.0,100.0
753313,1690000.0,393300.0,199900.0,187800.0,-200.0
753329,1440000.0,261800.0,152200.0,214300.0,-100.0
753403,1380000.0,196500.0,236800.0,133800.0,100.0
753465,1390000.0,303100.0,238000.0,151000.0,2700.0
753599,2420000.0,518200.0,191800.0,220200.0,11300.0
753601,2220000.0,273400.0,136600.0,262500.0,119200.0
753603,1010000.0,159300.0,11100.0,235900.0,341500.0
753605,770000.0,142600.0,9500.0,166600.0,321500.0
753639,2180000.0,408800.0,240800.0,287700.0,3400.0
753659,1640000.0,369100.0,92700.0,186400.0,0.0
753671,1560000.0,269500.0,221800.0,218900.0,4500.0
753751,1570000.0,344700.0,222700.0,241100.0,-100.0
753915,920000.0,133700.0,48500.0,284300.0,-100.0
753925,1530000.0,315000.0,276400.0,323500.0,0.0
754105,1630000.0,277300.0,204000.0,130500.0,42800.0
754171,1360000.0,204500.0,204900.0,134600.0,253700.0
754195,1550000.0,345100.0,222600.0,113300.0,4200.0
754197,1100000.0,221500.0,180200.0,22500.0,2400.0
754199,1720000.0,386400.0,248300.0,251000.0,-300.0
754201,980000.0,228200.0,95900.0,178100.0,-100.0
754203,1850000.0,417300.0,268100.0,181900.0,100.0
754213,1670000.0,396800.0,199800.0,187200.0,-200.0
754247,1260000.0,406000.0,149500.0,139800.0,200.0
754383,1230000.0,187700.0,178000.0,143200.0,-100.0
754427,1690000.0,435200.0,217200.0,168200.0,0.0
754499,2380000.0,508300.0,196000.0,219400.0,11300.0
754501,2250000.0,270300.0,142300.0,270800.0,119000.0
754503,1030000.0,154400.0,11100.0,254900.0,340100.0
754505,770000.0,137600.0,9500.0,171000.0,322200.0
754527,1680000.0,463700.0,235000.0,150000.0,-300.0
754539,2240000.0,401700.0,262200.0,272700.0,3400.0
754571,1540000.0,271500.0,221600.0,212200.0,4500.0
754671,1480000.0,265800.0,220400.0,258300.0,2900.0
754683,1310000.0,237800.0,268300.0,266800.0,-200.0
754849,1420000.0,244500.0,275500.0,290000.0,-300.0
754939,2090000.0,210300.0,301400.0,124900.0,0.0
755023,1580000.0,319000.0,271800.0,243200.0,-200.0
755095,1580000.0,353900.0,224200.0,132400.0,4200.0
755097,1120000.0,219000.0,183200.0,24600.0,2300.0
755099,1730000.0,366500.0,250700.0,253300.0,-300.0
755101,990000.0,222600.0,98300.0,187800.0,0.0
755103,1840000.0,406700.0,270500.0,188800.0,100.0
755113,1700000.0,396400.0,200400.0,191900.0,-200.0
755165,930000.0,223400.0,163800.0,63900.0,300.0
755195,610000.0,153700.0,34700.0,113600.0,-100.0
755301,1770000.0,256300.0,248900.0,102700.0,-100.0
755399,2420000.0,514000.0,197200.0,234700.0,10600.0
755401,2240000.0,268700.0,142500.0,271100.0,119300.0
755403,1020000.0,154500.0,11100.0,246700.0,340500.0
755405,760000.0,138800.0,9500.0,165800.0,322300.0
755439,2180000.0,389800.0,240400.0,269800.0,3400.0
755447,1840000.0,391000.0,293500.0,299000.0,-100.0
755451,1830000.0,556700.0,232200.0,127100.0,-400.0
755597,920000.0,133900.0,42900.0,277400.0,-100.0
755707,1120000.0,143800.0,100700.0,40700.0,-600.0
755773,1540000.0,301200.0,281000.0,335800.0,0.0
755941,1510000.0,344600.0,235700.0,241300.0,-300.0
755963,2210000.0,280000.0,230000.0,173200.0,-200.0
755995,1590000.0,400600.0,222900.0,114800.0,4200.0
755997,1110000.0,225300.0,180600.0,29100.0,2600.0
755999,1710000.0,387100.0,247700.0,234900.0,-300.0
756001,990000.0,229700.0,96300.0,184800.0,-200.0
756003,1860000.0,422300.0,268800.0,180300.0,100.0
756013,1730000.0,401000.0,211200.0,203500.0,-200.0
756083,1590000.0,281800.0,234100.0,64100.0,-300.0
756219,2050000.0,262400.0,231100.0,142800.0,3800.0
756299,2430000.0,506700.0,191600.0,223800.0,11300.0
756301,2270000.0,269300.0,137100.0,281600.0,118900.0
756303,1060000.0,161100.0,11100.0,265200.0,341500.0
756305,780000.0,143300.0,9700.0,166800.0,320900.0
756339,2190000.0,408600.0,243900.0,269800.0,3400.0
756371,1590000.0,277000.0,223500.0,246300.0,4500.0
756373,1670000.0,318700.0,211300.0,133700.0,0.0
756475,1490000.0,285400.0,278200.0,332500.0,0.0
756519,1590000.0,266000.0,221600.0,261600.0,3100.0
756697,1450000.0,244800.0,279300.0,293800.0,-300.0
756731,1060000.0,236600.0,163800.0,31400.0,-100.0
756871,1370000.0,220100.0,204500.0,144000.0,254100.0
756895,1570000.0,396600.0,223300.0,117800.0,4300.0
756897,1100000.0,223600.0,180400.0,26600.0,2400.0
756899,1760000.0,386300.0,247700.0,249400.0,-300.0
756901,1020000.0,224300.0,96700.0,197700.0,-200.0
756903,1890000.0,420200.0,272600.0,186600.0,0.0
756913,1680000.0,392500.0,197200.0,190500.0,-200.0
756987,1660000.0,252200.0,199300.0,289700.0,-100.0
757005,1350000.0,189500.0,225100.0,22500.0,700.0
757139,1500000.0,284200.0,208900.0,178000.0,2100.0
757199,2430000.0,516200.0,194300.0,221700.0,11500.0
757201,2210000.0,272000.0,137300.0,246900.0,118800.0
757203,1030000.0,158800.0,12000.0,263100.0,342800.0
757205,800000.0,147400.0,14400.0,167700.0,328200.0
757239,2210000.0,407500.0,239700.0,295000.0,3400.0
757243,1830000.0,473800.0,169200.0,172600.0,100.0
757271,1550000.0,258000.0,220100.0,227900.0,4500.0
757291,1320000.0,63400.0,52200.0,80500.0,0.0
757451,940000.0,157900.0,42000.0,284000.0,-100.0
757499,1030000.0,132900.0,77000.0,278800.0,-100.0
757621,1540000.0,308400.0,282500.0,316000.0,0.0
757755,1570000.0,425300.0,130800.0,216400.0,100.0
757789,1430000.0,350800.0,197900.0,149900.0,-800.0
757795,1600000.0,350700.0,231500.0,114200.0,4200.0
757797,1150000.0,230100.0,183500.0,24900.0,2500.0
757799,1750000.0,404700.0,247900.0,246600.0,-200.0
757801,1000000.0,227100.0,96000.0,200200.0,-200.0
757803,1850000.0,421000.0,268300.0,181600.0,0.0
757813,1700000.0,397100.0,200500.0,195300.0,-200.0
757925,1360000.0,313000.0,191200.0,29500.0,1700.0
758011,1320000.0,238700.0,169100.0,79500.0,-500.0
758059,2180000.0,424900.0,224800.0,159700.0,4700.0
758099,2360000.0,500500.0,189400.0,220200.0,11200.0
758101,2250000.0,269600.0,139600.0,255000.0,118500.0
758103,1050000.0,154000.0,10900.0,278400.0,339900.0
758105,770000.0,136900.0,9300.0,173400.0,322800.0
758139,2240000.0,427500.0,238600.0,272500.0,3400.0
758171,1540000.0,267700.0,220800.0,210100.0,4500.0
758209,2440000.0,241600.0,309500.0,54500.0,-100.0
758267,1290000.0,248500.0,260700.0,252700.0,-200.0
758523,2070000.0,205500.0,299600.0,110000.0,-100.0
758545,1360000.0,239800.0,265900.0,276100.0,-300.0
758695,1580000.0,355500.0,221600.0,122200.0,4300.0
758697,1120000.0,223900.0,180500.0,25300.0,2400.0
758699,1740000.0,372600.0,249900.0,250600.0,-300.0
758701,1030000.0,233600.0,95700.0,213800.0,-100.0
758703,1850000.0,415400.0,266800.0,197600.0,0.0
758707,1690000.0,345000.0,316800.0,94200.0,-300.0
758713,1690000.0,401600.0,199700.0,192800.0,-200.0
758779,1190000.0,197700.0,197500.0,82300.0,-500.0
758845,1850000.0,351400.0,295000.0,111700.0,-700.0
758979,2420000.0,282200.0,304600.0,80600.0,5300.0
758999,2440000.0,518900.0,194400.0,232300.0,11300.0
759001,2240000.0,269600.0,139100.0,255900.0,118900.0
759003,1040000.0,156400.0,10100.0,266300.0,340400.0
759005,760000.0,139400.0,8500.0,164800.0,321500.0
759035,1710000.0,368600.0,309700.0,129100.0,-500.0
759039,2230000.0,424700.0,240100.0,276200.0,3400.0
759127,1670000.0,400900.0,259700.0,99300.0,-400.0
759291,1090000.0,144700.0,91200.0,41400.0,-700.0
759299,950000.0,133900.0,46700.0,278100.0,-100.0
759469,1580000.0,315300.0,280400.0,336500.0,0.0
759547,570000.0,259900.0,121100.0,21300.0,-100.0
759595,1540000.0,348900.0,222900.0,114800.0,4200.0
759597,1100000.0,222200.0,179700.0,24500.0,2500.0
759599,1690000.0,385000.0,249900.0,220500.0,-300.0
759601,980000.0,230400.0,97200.0,175600.0,-200.0
759603,1840000.0,415700.0,267100.0,184400.0,0.0
759613,1700000.0,398400.0,200500.0,197600.0,-200.0
759627,2580000.0,325200.0,151400.0,213400.0,-400.0
759763,1560000.0,302100.0,255300.0,154700.0,0.0
759803,1810000.0,255900.0,279900.0,319600.0,-300.0
759897,2390000.0,272400.0,251200.0,243100.0,1200.0
759899,2410000.0,527300.0,192200.0,220100.0,11300.0
759901,2240000.0,270300.0,137400.0,262700.0,118700.0
759903,1050000.0,158800.0,11100.0,284500.0,339700.0
759905,760000.0,140200.0,9500.0,166400.0,322100.0
759939,2170000.0,381000.0,239100.0,264500.0,3400.0
759971,1540000.0,274300.0,220600.0,206000.0,4500.0
760049,1590000.0,303200.0,232600.0,176800.0,-200.0
760059,1470000.0,353700.0,272400.0,269100.0,0.0
760315,1070000.0,249000.0,162000.0,34000.0,-100.0
760397,2230000.0,359300.0,225700.0,8900.0,200.0
760495,1470000.0,316800.0,223000.0,116900.0,4200.0
760497,1070000.0,221100.0,179200.0,22600.0,2400.0
760499,1700000.0,352900.0,247600.0,231100.0,-300.0
760501,990000.0,225300.0,95300.0,188200.0,-100.0
760503,1840000.0,396300.0,269400.0,193900.0,0.0
760513,1680000.0,394100.0,200500.0,193600.0,-200.0
760545,910000.0,230100.0,213800.0,63900.0,-100.0
760571,930000.0,183700.0,108800.0,54900.0,6300.0
760681,1240000.0,354200.0,222000.0,83400.0,-100.0
760799,2430000.0,518600.0,192200.0,224300.0,11400.0
760801,2200000.0,268500.0,136200.0,252600.0,119000.0
760803,1010000.0,155000.0,11100.0,249100.0,340200.0
760805,760000.0,138200.0,9500.0,165900.0,322200.0
760825,1290000.0,271500.0,222600.0,25300.0,1900.0
760827,1680000.0,463900.0,234800.0,149900.0,-300.0
760839,2200000.0,408800.0,243300.0,279100.0,3400.0
760871,1530000.0,256800.0,221100.0,219000.0,4500.0
760969,1000000.0,245600.0,151000.0,28500.0,-100.0
761083,960000.0,137700.0,46800.0,299900.0,-100.0
761147,970000.0,132700.0,48700.0,300700.0,-100.0
761321,1440000.0,354400.0,183400.0,286200.0,-100.0
761339,1750000.0,214800.0,96600.0,212000.0,0.0
761395,1570000.0,384800.0,224100.0,114600.0,4200.0
761397,1100000.0,223400.0,183300.0,22000.0,2400.0
761399,1730000.0,378300.0,251400.0,238600.0,-300.0
761401,1010000.0,232900.0,99500.0,190900.0,-100.0
761403,1850000.0,420400.0,270000.0,182900.0,0.0
761413,1700000.0,399600.0,199800.0,191700.0,-200.0
761463,910000.0,209900.0,136600.0,130100.0,10000.0
761595,930000.0,220600.0,171500.0,53000.0,-200.0
761599,1490000.0,301800.0,181400.0,116700.0,-400.0
761699,2410000.0,525600.0,191000.0,220900.0,11300.0
761701,2230000.0,267300.0,137700.0,262400.0,118700.0
761703,1030000.0,156200.0,11000.0,268300.0,340300.0
761705,760000.0,139600.0,9300.0,170600.0,322600.0
761739,2210000.0,393300.0,239400.0,270100.0,3400.0
761745,2070000.0,284700.0,117700.0,28200.0,300.0
761771,1540000.0,265700.0,225300.0,207700.0,4500.0
761851,1550000.0,343100.0,207000.0,234300.0,-100.0
761895,1940000.0,172100.0,269500.0,48900.0,3100.0
762107,2190000.0,207000.0,301900.0,158600.0,100.0
762239,1770000.0,225800.0,101100.0,217100.0,0.0
762295,1540000.0,337700.0,222900.0,130400.0,4200.0
762297,1120000.0,226100.0,180000.0,24000.0,2400.0
762299,1770000.0,391000.0,248600.0,236900.0,-200.0
762301,1020000.0,233400.0,96100.0,200900.0,0.0
762303,1860000.0,422600.0,268000.0,189300.0,0.0
762313,1690000.0,398400.0,200300.0,196400.0,-200.0
762363,900000.0,209000.0,136300.0,114000.0,10000.0
762381,1760000.0,354400.0,319900.0,40200.0,200.0
762517,730000.0,215300.0,36000.0,47100.0,-300.0
762599,2430000.0,516400.0,192100.0,228200.0,11300.0
762601,2220000.0,268300.0,137300.0,261600.0,119100.0
762603,1030000.0,157600.0,11100.0,259900.0,339800.0
762605,760000.0,140300.0,9500.0,164300.0,322900.0
762619,2350000.0,175900.0,114100.0,137600.0,-1500.0
762639,2180000.0,381500.0,244700.0,276200.0,3400.0
762667,1990000.0,308200.0,281900.0,86300.0,3900.0
762817,1040000.0,240300.0,153600.0,31000.0,-100.0
762875,1110000.0,145500.0,93000.0,39000.0,-700.0
762995,990000.0,132400.0,49700.0,289000.0,-100.0
763131,2000000.0,396600.0,221700.0,205200.0,1400.0
763169,1390000.0,303700.0,233900.0,196300.0,112400.0
763195,1610000.0,420700.0,222700.0,116200.0,4200.0
763197,1120000.0,228800.0,180000.0,31400.0,2500.0
763199,1710000.0,391300.0,248000.0,242700.0,-200.0
763201,980000.0,236500.0,96200.0,180700.0,-200.0
763203,1850000.0,421200.0,266800.0,180500.0,0.0
763213,1700000.0,401200.0,200600.0,195600.0,-200.0
763301,570000.0,70500.0,26100.0,149500.0,-200.0
763387,1070000.0,334600.0,225200.0,129800.0,0.0
763437,1490000.0,283800.0,165400.0,30600.0,-200.0
763499,2430000.0,517700.0,191600.0,222400.0,11300.0
763501,2240000.0,263800.0,137400.0,274900.0,118200.0
763503,1070000.0,156300.0,11200.0,280700.0,340500.0
763505,770000.0,139600.0,9500.0,166300.0,323100.0
763539,2220000.0,419700.0,240100.0,271700.0,3500.0
763571,1540000.0,273100.0,219700.0,211900.0,4500.0
763589,890000.0,103000.0,178300.0,54900.0,-100.0
763643,1490000.0,274400.0,268100.0,111500.0,21300.0
763749,1990000.0,201300.0,265800.0,44100.0,2300.0
763899,1100000.0,243600.0,167000.0,27800.0,-100.0
764087,1710000.0,471200.0,306300.0,160100.0,-900.0
764095,1530000.0,380400.0,222200.0,117400.0,4200.0
764097,1090000.0,218800.0,180500.0,25500.0,2400.0
764099,1730000.0,381900.0,249000.0,254400.0,-200.0
764101,990000.0,224800.0,97600.0,194500.0,-100.0
764103,1840000.0,414200.0,268200.0,185700.0,0.0
764113,1670000.0,395300.0,199700.0,192300.0,-200.0
764155,1080000.0,278200.0,250000.0,196000.0,-200.0
764223,1510000.0,258000.0,262700.0,106100.0,3500.0
764357,1750000.0,238700.0,190400.0,175200.0,1100.0
764399,2420000.0,521600.0,196900.0,219300.0,11400.0
764401,2200000.0,275800.0,141800.0,247200.0,118700.0
764403,1010000.0,158700.0,10900.0,240400.0,341000.0
764405,770000.0,141900.0,9300.0,169300.0,322000.0
764411,710000.0,97200.0,18000.0,4500.0,434300.0
764439,2210000.0,396200.0,245100.0,284500.0,3400.0
764471,1550000.0,254200.0,223400.0,232800.0,4500.0
764507,1290000.0,234900.0,206800.0,62400.0,-100.0
764667,930000.0,130900.0,42000.0,292700.0,-100.0
764671,1060000.0,241600.0,161300.0,35500.0,-100.0
764843,940000.0,137000.0,45300.0,282500.0,-100.0
764923,1550000.0,311200.0,262300.0,246800.0,-200.0
764995,1570000.0,370900.0,221400.0,114600.0,4200.0
764997,1120000.0,220900.0,179400.0,25700.0,2400.0
764999,1740000.0,385200.0,249100.0,258400.0,-300.0
765001,1010000.0,223000.0,95000.0,206000.0,-100.0
765003,1860000.0,416200.0,268300.0,202400.0,0.0
765005,1720000.0,284100.0,247500.0,167900.0,-300.0
765013,1690000.0,396100.0,200600.0,194800.0,-200.0
765143,1030000.0,227800.0,113900.0,73300.0,900.0
765179,1340000.0,223800.0,225900.0,83500.0,900.0
765277,2130000.0,254600.0,179900.0,107400.0,-400.0
765299,2370000.0,516700.0,187900.0,221000.0,11300.0
765301,2240000.0,271100.0,134800.0,255600.0,118800.0
765303,1040000.0,157600.0,10100.0,268900.0,341500.0
765305,790000.0,141800.0,8500.0,184700.0,322500.0
765339,2250000.0,402600.0,248500.0,264000.0,3400.0
765371,1540000.0,269400.0,217900.0,204900.0,4500.0
765425,1760000.0,439700.0,264700.0,147500.0,-200.0
765435,1440000.0,260300.0,170900.0,17100.0,-100.0
765597,2010000.0,171700.0,275100.0,45700.0,3200.0
765691,2070000.0,205200.0,297700.0,110000.0,-100.0
765895,1580000.0,374400.0,221300.0,122200.0,4200.0
765897,1140000.0,223800.0,180600.0,24900.0,2300.0
765899,1750000.0,387100.0,248000.0,256900.0,-300.0
765901,1020000.0,233300.0,96800.0,208300.0,0.0
765903,1850000.0,421200.0,266400.0,187700.0,0.0
765913,1690000.0,397400.0,200500.0,191600.0,-200.0
765923,1790000.0,353700.0,270900.0,153100.0,0.0
765947,1250000.0,405400.0,150400.0,133500.0,200.0
766061,1530000.0,347500.0,179700.0,191500.0,-300.0
766195,2410000.0,433600.0,244000.0,186800.0,4800.0
766199,2410000.0,513700.0,196400.0,242300.0,11300.0
766201,2240000.0,269100.0,141600.0,266300.0,119500.0
766203,1010000.0,154600.0,11100.0,247400.0,340200.0
766205,820000.0,138500.0,9500.0,164900.0,322200.0
766239,2200000.0,396100.0,242200.0,273000.0,3400.0
766347,890000.0,177300.0,87100.0,80500.0,3100.0
766459,1100000.0,146300.0,87800.0,40900.0,-700.0
766519,1080000.0,244800.0,168200.0,44100.0,-100.0
766695,660000.0,241500.0,134100.0,71100.0,-400.0
766715,1910000.0,216200.0,126700.0,227600.0,3600.0
766795,1500000.0,319100.0,221600.0,113300.0,4200.0
766797,1100000.0,220700.0,180000.0,24300.0,2400.0
766799,1670000.0,367300.0,249000.0,227400.0,-300.0
766801,970000.0,223900.0,95400.0,171800.0,-100.0
766803,1830000.0,398700.0,268300.0,185500.0,0.0
766813,1700000.0,386900.0,204800.0,193600.0,-200.0
766843,850000.0,301700.0,133300.0,80400.0,-100.0
766971,1700000.0,337700.0,224700.0,182700.0,300.0
766979,1330000.0,229500.0,224800.0,83400.0,1000.0
767099,2400000.0,519200.0,191600.0,220700.0,11300.0
767101,2260000.0,267300.0,136900.0,261900.0,119400.0
767103,1050000.0,155600.0,11000.0,265500.0,340800.0
767105,780000.0,138500.0,9600.0,167000.0,322200.0
767123,1530000.0,435800.0,253800.0,198100.0,2700.0
767139,2180000.0,389800.0,238800.0,273400.0,3500.0
767171,1540000.0,272700.0,221700.0,212000.0,4500.0
767227,1610000.0,393900.0,224900.0,92600.0,-500.0
767267,1330000.0,254500.0,279700.0,253100.0,-200.0
767445,1960000.0,175000.0,277200.0,46700.0,3100.0
767483,1040000.0,233200.0,170000.0,28900.0,-100.0
767619,1900000.0,214700.0,136500.0,300600.0,200.0
767695,1520000.0,360400.0,225900.0,116500.0,4200.0
767697,1090000.0,220600.0,184200.0,22400.0,2300.0
767699,1730000.0,372500.0,251600.0,238600.0,-200.0
767701,1010000.0,227700.0,101700.0,184900.0,0.0
767703,1870000.0,408400.0,273300.0,191600.0,0.0
767713,1780000.0,394700.0,229300.0,202700.0,-200.0
767739,980000.0,331500.0,279400.0,105000.0,0.0
767761,1170000.0,374400.0,210000.0,132500.0,9900.0
767897,1180000.0,262400.0,205000.0,123200.0,600.0
767995,2450000.0,438500.0,247200.0,193000.0,4800.0
767999,2390000.0,509600.0,199400.0,220800.0,11400.0
768001,2220000.0,270200.0,142800.0,251700.0,118900.0
768003,990000.0,154000.0,11100.0,230800.0,339700.0
768005,780000.0,138300.0,11400.0,166800.0,325300.0
768039,2210000.0,418200.0,242400.0,293900.0,3300.0
768043,1840000.0,470100.0,168700.0,166900.0,100.0
768071,1540000.0,264900.0,220300.0,219800.0,4500.0
768191,1490000.0,315500.0,277300.0,321400.0,0.0
768251,940000.0,156800.0,41100.0,285900.0,-100.0
768367,1060000.0,243200.0,164000.0,31300.0,-100.0
